REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Mississippi,2015,42,521,53,20046
States,Missouri,2015,42,132,18,8234
States,Montana,2015,42,8,7,2794
States,Nebraska,2015,42,16,16,3211
States,Nevada,2015,42,63,27,12905
States,New Hampshire,2015,42,6,21,4366
States,New Jersey,2015,42,24,14,3961
States,New Mexico,2015,42,142,27,12226
States,New York,2015,42,115,82,13378
States,North Carolina,2015,42,220,54,17735
States,North Dakota,2015,42,3,9,1289
States,Ohio,2015,42,115,68,20089
States,Oklahoma,2015,42,133,26,6096
States,Oregon,2015,42,42,21,5240
States,Pennsylvania,2015,42,230,52,14220
States,Rhode Island,2015,42,14,17,6053
States,South Carolina,2015,42,44,12,4122
States,South Dakota,2015,42,76,34,9289
States,Tennessee,2015,42,76,55,10028
States,Texas,2015,42,1162,122,32006
States,Utah,2015,42,216,42,17611
States,Vermont,2015,42,16,10,3291
States,Virginia,2015,42,1565,127,88714
States,Washington,2015,42,21,46,6007
States,West Virginia,2015,42,237,51,17997
States,Wisconsin,2015,42,127,25,6941
States,Wyoming,2015,42,28,24,5169
States,Alabama,2015,43,279,26,12699
States,Alaska,2015,43,9,7,1693
States,Arizona,2015,43,404,53,22358
States,Arkansas,2015,43,46,17,5438
States,California,2015,43,715,151,44198
States,Colorado,2015,43,18,5,4084
States,Connecticut,2015,43,51,15,3590
States,Delaware,2015,43,5,16,4036
States,Georgia,2015,43,257,30,30313
States,Hawaii,2015,43,28,18,1792
States,Idaho,2015,43,17,9,2950
States,Illinois,2015,43,842,76,47425
States,Indiana,2015,43,85,30,7196
States,Iowa,2015,43,8,10,2800
States,Kansas,2015,43,91,35,7537
States,Kentucky,2015,43,118,29,27875
States,Louisiana,2015,43,823,77,44114
States,Maine,2015,43,59,28,5720
States,Maryland,2015,43,121,33,8388
States,Massachusetts,2015,43,142,41,24071
States,Michigan,2015,43,187,71,25899
States,Minnesota,2015,43,48,18,5772
States,Mississippi,2015,43,501,53,19613
States,Missouri,2015,43,98,20,8602
States,Montana,2015,43,2,8,3364
States,Nebraska,2015,43,12,17,3619
States,Nevada,2015,43,90,28,13056
States,New Hampshire,2015,43,9,22,4290
States,New Jersey,2015,43,19,14,4455
States,New Mexico,2015,43,114,25,11450
States,New York,2015,43,107,83,13110
States,North Carolina,2015,43,227,52,16125
States,North Dakota,2015,43,2,10,1249
States,Ohio,2015,43,109,69,18477
States,Oklahoma,2015,43,122,25,5576
States,Oregon,2015,43,37,19,4529
States,Pennsylvania,2015,43,222,53,16420
States,Rhode Island,2015,43,14,17,6058
States,South Carolina,2015,43,81,13,4833
States,South Dakota,2015,43,88,33,8645
States,Tennessee,2015,43,54,51,8405
States,Texas,2015,43,1152,123,29927
States,Utah,2015,43,212,44,18789
States,Vermont,2015,43,15,10,3366
States,Virginia,2015,43,1341,125,86590
States,Washington,2015,43,55,37,5665
States,West Virginia,2015,43,197,52,18391
States,Wisconsin,2015,43,112,24,7161
States,Wyoming,2015,43,27,23,4997
States,Alabama,2015,44,313,28,13508
States,Alaska,2015,44,10,6,1055
States,Arizona,2015,44,415,57,22159
States,Arkansas,2015,44,42,16,4342
States,California,2015,44,800,157,46086
States,Colorado,2015,44,11,5,3059
States,Connecticut,2015,44,112,18,6252
States,Delaware,2015,44,9,17,4392
States,Georgia,2015,44,370,31,34467
States,Hawaii,2015,44,43,19,1970
States,Idaho,2015,44,13,10,2932
States,Illinois,2015,44,920,80,51197
States,Indiana,2015,44,85,32,7703
States,Iowa,2015,44,17,10,3037
States,Kansas,2015,44,119,33,7421
States,Kentucky,2015,44,132,28,26681
States,Louisiana,2015,44,878,76,45613
States,Maine,2015,44,55,27,5060
States,Maryland,2015,44,122,31,8490
States,Massachusetts,2015,44,164,44,24554
States,Michigan,2015,44,211,70,25258
States,Minnesota,2015,44,74,18,5748
States,Mississippi,2015,44,503,54,21093
States,Missouri,2015,44,122,19,8421
States,Montana,2015,44,6,8,3104
States,Nebraska,2015,44,18,17,3676
States,Nevada,2015,44,86,28,13011
States,New Hampshire,2015,44,10,21,4160
States,New Jersey,2015,44,34,15,4564
States,New Mexico,2015,44,152,27,12636
States,New York,2015,44,89,84,13574
States,North Carolina,2015,44,206,52,17507
States,North Dakota,2015,44,4,8,987
States,Ohio,2015,44,136,70,18470
States,Oklahoma,2015,44,111,25,5204
States,Oregon,2015,44,31,21,4690
States,Pennsylvania,2015,44,246,55,17675
States,Rhode Island,2015,44,17,17,6331
States,South Carolina,2015,44,57,12,4461
States,South Dakota,2015,44,110,34,9154
States,Tennessee,2015,44,79,57,11302
States,Texas,2015,44,1143,126,32860
States,Utah,2015,44,291,41,19210
States,Vermont,2015,44,33,11,3701
States,Virginia,2015,44,1528,130,92073
States,Washington,2015,44,24,46,5625
States,West Virginia,2015,44,266,50,18832
States,Wisconsin,2015,44,117,24,7185
States,Wyoming,2015,44,35,25,5254
States,Alabama,2015,45,290,30,13127
States,Alaska,2015,45,11,6,981
States,Arizona,2015,45,438,57,24277
States,Arkansas,2015,45,65,17,6074
States,California,2015,45,782,156,43249
States,Colorado,2015,45,15,5,3854
States,Connecticut,2015,45,72,19,6678
States,Delaware,2015,45,7,17,4170
States,Georgia,2015,45,344,31,33837
States,Hawaii,2015,45,32,20,1884
States,Idaho,2015,45,19,9,2820
States,Illinois,2015,45,1020,79,50541
States,Indiana,2015,45,80,30,6552
States,Iowa,2015,45,14,9,2809
States,Kansas,2015,45,111,35,7694
States,Kentucky,2015,45,121,28,24564
States,Louisiana,2015,45,972,73,46075
States,Maine,2015,45,79,28,5819
States,Maryland,2015,45,111,30,7676
States,Massachusetts,2015,45,165,45,24543
States,Michigan,2015,45,215,70,26347
States,Minnesota,2015,45,68,18,6127
States,Mississippi,2015,45,566,54,20686
States,Missouri,2015,45,139,20,8372
States,Montana,2015,45,8,9,3406
States,Nebraska,2015,45,20,17,3535
States,Nevada,2015,45,84,28,12660
States,New Hampshire,2015,45,8,20,3813
States,New Jersey,2015,45,18,13,4186
States,New Mexico,2015,45,155,24,10685
States,New York,2015,45,97,85,13404
States,North Carolina,2015,45,163,54,16766
States,North Dakota,2015,45,3,6,709
States,Ohio,2015,45,178,70,18554
States,Oklahoma,2015,45,199,26,6268
States,Oregon,2015,45,83,16,4584
States,Pennsylvania,2015,45,248,53,15940
States,Rhode Island,2015,45,11,17,5878
States,South Carolina,2015,45,79,12,4525
States,South Dakota,2015,45,96,34,8791
States,Tennessee,2015,45,60,55,10208
States,Texas,2015,45,1214,123,31431
States,Utah,2015,45,295,42,19197
States,Vermont,2015,45,33,11,3564
States,Virginia,2015,45,1493,128,89070
States,Washington,2015,45,21,45,5225
States,West Virginia,2015,45,277,53,19154
States,Wisconsin,2015,45,110,25,7051
States,Wyoming,2015,45,40,24,4991
States,Alabama,2015,46,305,30,11531
States,Alaska,2015,46,7,6,978
States,Arizona,2015,46,496,59,26933
States,Arkansas,2015,46,64,16,5095
States,California,2015,46,996,157,46521
States,Colorado,2015,46,21,5,4091
States,Connecticut,2015,46,75,20,6583
States,Delaware,2015,46,11,17,4022
States,Georgia,2015,46,431,31,34292
States,Hawaii,2015,46,26,18,1760
States,Idaho,2015,46,13,9,2955
States,Illinois,2015,46,978,81,51610
States,Indiana,2015,46,85,31,7108
States,Iowa,2015,46,12,8,2285
States,Kansas,2015,46,111,35,7885
States,Kentucky,2015,46,135,28,25823
States,Louisiana,2015,46,1008,75,45825
States,Maine,2015,46,57,28,5786
States,Maryland,2015,46,132,30,7832
States,Massachusetts,2015,46,162,44,25102
States,Michigan,2015,46,170,65,21753
States,Minnesota,2015,46,79,18,5281
States,Mississippi,2015,46,598,52,18873
States,Missouri,2015,46,99,20,8335
States,Montana,2015,46,2,9,3860
States,Nebraska,2015,46,33,17,3580
States,Nevada,2015,46,66,27,13468
States,New Hampshire,2015,46,12,20,4293
States,New Jersey,2015,46,30,15,4595
States,New Mexico,2015,46,180,26,12255
States,New York,2015,46,159,82,13418
States,North Carolina,2015,46,211,55,18006
States,North Dakota,2015,46,3,7,876
States,Ohio,2015,46,130,71,20135
States,Oklahoma,2015,46,143,25,6329
States,Oregon,2015,46,75,21,5637
States,Pennsylvania,2015,46,240,53,15389
States,Rhode Island,2015,46,12,16,6440
States,South Carolina,2015,46,73,11,4520
States,South Dakota,2015,46,94,34,8885
States,Tennessee,2015,46,110,57,11710
States,Texas,2015,46,1266,123,31907
States,Utah,2015,46,292,40,18197
States,Vermont,2015,46,28,11,3661
States,Virginia,2015,46,1695,128,89068
States,Washington,2015,46,22,46,5461
States,West Virginia,2015,46,189,51,18532
States,Wisconsin,2015,46,115,23,7112
States,Wyoming,2015,46,22,24,5126
States,Alabama,2015,47,255,26,7279
States,Alaska,2015,47,6,6,832
States,Arizona,2015,47,348,59,18414
States,Arkansas,2015,47,39,15,3222
States,California,2015,47,687,153,28641
States,Colorado,2015,47,15,5,2276
States,Connecticut,2015,47,38,16,2240
States,Delaware,2015,47,7,15,2679
States,Georgia,2015,47,326,31,20930
States,Hawaii,2015,47,30,16,1208
States,Idaho,2015,47,25,9,2332
States,Illinois,2015,47,830,78,40525
States,Indiana,2015,47,56,31,3769
States,Iowa,2015,47,4,8,1161
States,Kansas,2015,47,90,35,5690
States,Kentucky,2015,47,134,31,22897
States,Louisiana,2015,47,1030,79,42302
States,Maine,2015,47,27,28,3923
States,Maryland,2015,47,140,30,5303
States,Massachusetts,2015,47,147,42,16912
States,Michigan,2015,47,143,68,18944
States,Minnesota,2015,47,73,14,3747
States,Mississippi,2015,47,578,53,17113
States,Missouri,2015,47,97,18,5196
States,Montana,2015,47,5,9,2563
States,Nebraska,2015,47,17,17,2438
States,Nevada,2015,47,90,28,10651
States,New Hampshire,2015,47,3,20,2785
States,New Jersey,2015,47,20,14,2976
States,New Mexico,2015,47,227,27,9963
States,New York,2015,47,78,83,7970
States,North Carolina,2015,47,150,52,9596
States,North Dakota,2015,47,0,8,683
States,Ohio,2015,47,97,71,12618
States,Oklahoma,2015,47,199,27,4751
States,Oregon,2015,47,48,14,2776
States,Pennsylvania,2015,47,214,55,10840
States,Rhode Island,2015,47,8,17,3751
States,South Carolina,2015,47,51,12,3139
States,South Dakota,2015,47,112,34,7459
States,Tennessee,2015,47,86,53,6959
States,Texas,2015,47,1071,122,22248
States,Utah,2015,47,334,42,16244
States,Vermont,2015,47,30,11,2447
States,Virginia,2015,47,1824,129,84049
States,Washington,2015,47,7,46,2676
States,West Virginia,2015,47,173,52,13921
States,Wisconsin,2015,47,92,23,4563
States,Wyoming,2015,47,24,22,3389
States,Alabama,2015,48,295,27,12023
States,Alaska,2015,48,13,6,984
States,Arizona,2015,48,566,57,23575
States,Arkansas,2015,48,56,15,5203
States,California,2015,48,936,152,46274
States,Colorado,2015,48,18,6,3490
States,Connecticut,2015,48,65,23,6797
States,Delaware,2015,48,6,17,4038
States,Georgia,2015,48,367,30,32841
States,Hawaii,2015,48,38,15,1746
States,Idaho,2015,48,20,9,2935
States,Illinois,2015,48,1057,81,51760
States,Indiana,2015,48,59,30,6621
States,Iowa,2015,48,9,8,2255
States,Kansas,2015,48,104,34,7374
States,Kentucky,2015,48,169,37,27797
States,Louisiana,2015,48,1015,80,44370
States,Maine,2015,48,54,28,5067
States,Maryland,2015,48,158,31,7484
States,Massachusetts,2015,48,200,46,25220
States,Michigan,2015,48,158,68,24174
States,Minnesota,2015,48,51,17,5540
States,Mississippi,2015,48,674,51,20248
States,Missouri,2015,48,97,20,8042
States,Montana,2015,48,5,10,3837
States,Nebraska,2015,48,12,16,3426
States,Nevada,2015,48,99,28,13724
States,New Hampshire,2015,48,23,23,4958
States,New Jersey,2015,48,68,15,6888
States,New Mexico,2015,48,160,27,12391
States,New York,2015,48,141,80,11931
States,North Carolina,2015,48,268,53,17215
States,North Dakota,2015,48,3,7,895
States,Ohio,2015,48,125,72,20091
States,Oklahoma,2015,48,185,27,6300
States,Oregon,2015,48,80,16,4680
States,Pennsylvania,2015,48,251,55,16043
States,Rhode Island,2015,48,13,17,6208
States,South Carolina,2015,48,73,12,4575
States,South Dakota,2015,48,102,33,8407
States,Tennessee,2015,48,87,50,9129
States,Texas,2015,48,1411,122,31813
States,Utah,2015,48,268,43,20753
States,Vermont,2015,48,44,11,3374
States,Virginia,2015,48,1945,133,93814
States,Washington,2015,48,15,46,5254
States,West Virginia,2015,48,235,52,17957
States,Wisconsin,2015,48,99,24,6432
States,Wyoming,2015,48,29,22,4634
States,Alabama,2015,49,339,26,12269
States,Alaska,2015,49,6,6,1006
States,Arizona,2015,49,503,56,21722
States,Arkansas,2015,49,65,15,4902
States,California,2015,49,938,152,45292
States,Colorado,2015,49,32,6,3817
States,Connecticut,2015,49,114,26,6557
States,Delaware,2015,49,6,17,4045
States,Georgia,2015,49,406,29,31241
States,Hawaii,2015,49,30,15,1638
States,Idaho,2015,49,12,9,2730
States,Illinois,2015,49,1119,81,51779
States,Indiana,2015,49,95,30,6659
States,Iowa,2015,49,3,10,2629
States,Kansas,2015,49,91,34,7108
States,Kentucky,2015,49,147,35,27426
States,Louisiana,2015,49,924,74,45424
States,Maine,2015,49,54,27,5624
States,Maryland,2015,49,141,32,7373
States,Massachusetts,2015,49,202,46,24901
States,Michigan,2015,49,186,70,25439
States,Minnesota,2015,49,111,17,6165
States,Mississippi,2015,49,644,52,20791
States,Missouri,2015,49,90,19,7695
States,Montana,2015,49,5,9,3785
States,Nebraska,2015,49,26,17,3121
States,Nevada,2015,49,128,28,13236
States,New Hampshire,2015,49,23,23,4956
States,New Jersey,2015,49,79,16,7402
States,New Mexico,2015,49,211,27,12082
States,New York,2015,49,178,77,11762
States,North Carolina,2015,49,213,49,13857
States,North Dakota,2015,49,0,7,871
States,Ohio,2015,49,175,72,19347
States,Oklahoma,2015,49,157,25,5592
States,Oregon,2015,49,36,21,4330
States,Pennsylvania,2015,49,284,55,14552
States,Rhode Island,2015,49,11,17,6158
States,South Carolina,2015,49,25,10,3506
States,South Dakota,2015,49,110,34,8991
States,Tennessee,2015,49,109,47,7403
States,Texas,2015,49,1320,119,29361
States,Utah,2015,49,285,44,20112
States,Vermont,2015,49,27,11,3257
States,Virginia,2015,49,2076,133,93482
States,Washington,2015,49,27,45,5425
States,West Virginia,2015,49,231,50,18053
States,Wisconsin,2015,49,50,24,3970
States,Wyoming,2015,49,33,21,4616
States,Alabama,2015,50,334,25,10640
States,Alaska,2015,50,2,6,884
States,Arizona,2015,50,472,52,19571
States,Arkansas,2015,50,57,15,4412
States,California,2015,50,856,149,39444
States,Colorado,2015,50,18,5,3542
States,Connecticut,2015,50,89,21,4499
States,Delaware,2015,50,6,17,4159
States,Georgia,2015,50,729,30,34213
States,Hawaii,2015,50,30,14,1469
States,Idaho,2015,50,26,9,2712
States,Illinois,2015,50,1008,79,46511
States,Indiana,2015,50,104,30,5600
States,Iowa,2015,50,8,10,2159
States,Kansas,2015,50,91,34,6746
States,Kentucky,2015,50,169,37,27571
States,Louisiana,2015,50,946,72,42827
States,Maine,2015,50,48,28,5344
States,Maryland,2015,50,169,33,7397
States,Massachusetts,2015,50,192,45,24244
States,Michigan,2015,50,193,70,21320
States,Minnesota,2015,50,85,18,5506
States,Mississippi,2015,50,555,51,17448
States,Missouri,2015,50,125,20,7127
States,Montana,2015,50,4,8,2839
States,Nebraska,2015,50,18,17,3300
States,Nevada,2015,50,135,28,12958
States,New Hampshire,2015,50,19,21,4748
States,New Jersey,2015,50,72,15,6548
States,New Mexico,2015,50,193,24,10321
States,New York,2015,50,129,80,10278
States,North Carolina,2015,50,221,48,12378
States,North Dakota,2015,50,6,6,797
States,Ohio,2015,50,133,71,18402
States,Oklahoma,2015,50,113,24,5370
States,Oregon,2015,50,35,14,3208
States,Pennsylvania,2015,50,298,54,13435
States,Rhode Island,2015,50,12,17,5689
States,South Carolina,2015,50,21,10,3380
States,South Dakota,2015,50,118,34,8632
States,Tennessee,2015,50,100,50,8272
States,Texas,2015,50,1391,121,29773
States,Utah,2015,50,336,42,18576
States,Vermont,2015,50,37,10,2848
States,Virginia,2015,50,2189,131,92538
States,Washington,2015,50,19,46,4855
States,West Virginia,2015,50,324,51,18183
States,Wisconsin,2015,50,106,24,6559
States,Wyoming,2015,50,32,24,4810
States,Alabama,2015,51,249,26,7578
States,Alaska,2015,51,3,5,710
States,Arizona,2015,51,485,58,15716
States,Arkansas,2015,51,46,14,2915
States,California,2015,51,723,145,24817
States,Colorado,2015,51,27,6,3431
States,Connecticut,2015,51,35,18,1462
States,Delaware,2015,51,0,13,2047
States,Georgia,2015,51,756,29,28706
States,Hawaii,2015,51,16,13,1008
States,Idaho,2015,51,9,10,2039
States,Illinois,2015,51,1041,77,39103
States,Indiana,2015,51,64,31,2930
States,Iowa,2015,51,8,10,1093
States,Kansas,2015,51,67,34,4972
States,Kentucky,2015,51,135,36,21119
States,Louisiana,2015,51,1168,77,43830
States,Maine,2015,51,32,27,3547
States,Maryland,2015,51,151,32,4890
States,Massachusetts,2015,51,204,41,15527
States,Michigan,2015,51,130,68,14356
States,Minnesota,2015,51,99,17,3480
States,Mississippi,2015,51,625,49,16734
States,Missouri,2015,51,98,19,4810
States,Montana,2015,51,5,9,2086
States,Nebraska,2015,51,10,17,2174
States,Nevada,2015,51,127,29,10482
States,New Hampshire,2015,51,13,21,3118
States,New Jersey,2015,51,31,15,2633
States,New Mexico,2015,51,169,23,8040
States,New York,2015,51,126,80,5870
States,North Carolina,2015,51,187,47,6766
States,North Dakota,2015,51,7,6,653
States,Ohio,2015,51,110,68,11279
States,Oklahoma,2015,51,141,28,4069
States,Oregon,2015,51,18,15,1923
States,Pennsylvania,2015,51,207,50,7557
States,Rhode Island,2015,51,6,17,2995
States,South Carolina,2015,51,13,10,2521
States,South Dakota,2015,51,120,34,6828
States,Tennessee,2015,51,61,53,4967
States,Texas,2015,51,1110,121,21646
States,Utah,2015,51,330,42,15540
States,Vermont,2015,51,28,10,2025
States,Virginia,2015,51,2495,130,88852
States,Washington,2015,51,13,46,2227
States,West Virginia,2015,51,207,47,13542
States,Wisconsin,2015,51,71,23,3751
States,Wyoming,2015,51,14,22,3288
States,Alabama,2015,52,220,23,7614
States,Alaska,2015,52,3,6,841
States,Arizona,2015,52,395,50,15227
States,Arkansas,2015,52,41,14,3051
States,California,2015,52,806,139,24594
States,Colorado,2015,52,23,4,1627
States,Connecticut,2015,52,43,18,1453
States,Delaware,2015,52,4,13,1974
States,Georgia,2015,52,687,31,34742
States,Hawaii,2015,52,20,12,945
States,Idaho,2015,52,18,9,2143
States,Illinois,2015,52,1034,78,40520
States,Indiana,2015,52,64,29,2511
States,Iowa,2015,52,10,9,766
States,Kansas,2015,52,71,33,4541
States,Kentucky,2015,52,137,36,23219
States,Louisiana,2015,52,1159,73,46760
States,Maine,2015,52,50,26,3086
States,Maryland,2015,52,202,32,5614
States,Massachusetts,2015,52,192,43,15456
States,Michigan,2015,52,149,68,15829
States,Minnesota,2015,52,67,17,3460
States,Mississippi,2015,52,620,50,19037
States,Missouri,2015,52,104,20,5146
States,Montana,2015,52,6,9,2147
States,Nebraska,2015,52,9,17,2137
States,Nevada,2015,52,164,29,11409
States,New Hampshire,2015,52,13,19,2552
States,New Jersey,2015,52,35,15,2493
States,New Mexico,2015,52,183,23,9191
States,New York,2015,52,99,78,5004
States,North Carolina,2015,52,209,47,7949
States,North Dakota,2015,52,8,6,745
States,Ohio,2015,52,113,68,12215
States,Oklahoma,2015,52,169,28,4505
States,Oregon,2015,52,23,16,2467
States,Pennsylvania,2015,52,288,54,9565
